title,reviews,criticScore,tMeter,audScore
The Faculty,Williamson's take-it-apart-and-put-it-back-together stitchmanship has become an arduous borefest.,rotten,53,55
Scream 3,Tthe movie belabors the idea that it's the last of a trilogy rather than the third in a series.,rotten,36,37
Scream 3,A limp movie-within-a-movie parody that closed the trilogy with a fizzle instead of the bang it deserved.,rotten,36,37
Scream 3,Scream 3 is a crafty and well-crafted wrap-up that really does bring a satisfying sense of closure to the franchise.,fresh,36,37
Scream 3,Craven has produced a poor carbon copy of his own New Nightmare.,rotten,36,37
Scream 3,"Ultimately, this is the question: How often can you send up the same thing? By a series' third film, you should actually care about characters. It's hard, though, when the odds are that everyone's either a killer or a goner.",rotten,36,37
Scream 3,Fulfills its modest ambitions by delivering a glib slasher spoof for the mall crowd.,fresh,36,37
Scream 3,Scream 3 is a fine ending to the trilogy. The teen horror franchise that ate itself.,fresh,36,37
Scream 3,Merely adheres to the very convoluted whodunit formula that it outwardly addresses via a from-the-grave video recording by Jamie Kennedy's genre know-it-all.,rotten,36,37
Scream 3,"The self-referential setup is in place, but not the ingenuity or wit to take advantage of it.",rotten,36,37
Scream 3,...a rather anticlimactic finish to a series that started out with such promise...,fresh,36,37
Scream 3,An embarrassing carbon copy of its previous films...,rotten,36,37
Scream 3,End (hopefully) to the hit slasher saga.,rotten,36,37
Disturbing Behavior,"Lots of shots are held for upwards of a minute, too. I know that's not much, but if you're ambitious enough to gain sustenance from something other than nice belly-buttons, you take what you can get.",rotten,34,39
Disturbing Behavior,"Far from perfect, but in its own flawed way it is perfect to me, entering my life the summer before my senior year in high school and making an impact on me that has increased, rather than lessened, in the nearly two decades since it was made.",fresh,34,39
Disturbing Behavior,"As relatively low-budget and quickly made teen shockers go, it's not too hard to take.",fresh,34,39
Disturbing Behavior,"Surely, it's a definite solid thriller with very good performances, it just could be so much more with a little polish on the screenplay.",rotten,34,39
Disturbing Behavior,Cool kids go crazy -- why don't the nerds ever rise up?,rotten,34,39
Disturbing Behavior,"Put together by some of the production team responsible for ""The X Files,"" ""Behavior"" frequently captures the same weird/wacky atmosphere found in some of that series' more lighthearted episodes.",fresh,34,39
Disturbing Behavior,"...the filmmakers have such contempt for their target teenage audience, they don't bother with explanations.",rotten,34,39
Pitch Black,"Pitch Black falters a bit in its last half-hour-the film's darkest moment reduces Diesel to delivering a pithy one-liner-but for the most part, it's terrific.",fresh,59,77
Pitch Black,"A smart, suspenseful sci-fi movie from director Twohy, whose underrated 1996 film, The Arrival, also brought visual imagination and intelligence to the genre.",fresh,59,77
Pitch Black,"The script is a compendium of science-fiction clichACs, familiar in Hollywood movies since the early fifties.",rotten,59,77
Pitch Black,[David Twohy] tweaks this formulaic escape-from-hell story with just enough original touches to give it a lift.,fresh,59,77
Pitch Black,"It's not an especially challenging part, but Diesel handles it with aplomb.",fresh,59,77
Pitch Black,Pitch Black is the movie of the season for sci-fi and horror fans!,fresh,59,77
Pitch Black,THIS IS THE BEST SCIENCE FICTION FILM OF THE NEW MILLENNIUM!!!!!!!,fresh,59,77
Pitch Black,"David Twohy's film undoubtedly has something interesting about it, and that something can be summarised in two words: Vin Diesel.",fresh,59,77
Pitch Black,"But, much like cult pulper Assault On Precinct 13, this supersedes its derivative B-movie roots to emerge as a craftily crafted and stylishly shot outer-spacer.",fresh,59,77
Pitch Black,One of the best films of the year.,fresh,59,77
Pitch Black,"Pitch Black is such a stinker that it makes Twohy's previous sci-fi thriller, The Arrival, look halfway decent.",rotten,59,77
Pitch Black,"A solid creature feature, but not at all a revelatory one.",fresh,59,77
Idle Hands,Maybe 90 seconds of viable and sustained humor at the end.,rotten,16,58
Idle Hands,Its mixture of slapstick humour and gore -- produced by the flying fingers -- gives new meaning to the phrase digital effects.,rotten,16,58
Idle Hands,A disastrous attempt to mix comedy and horror!,rotten,16,58
Idle Hands,"Too calculated by half and underwritten by about as much, as witlessly unaware of its faltering sense of comedy as its stoner-dude heroes are of everyday reality.",rotten,16,58
Idle Hands,A lame-ass horror comedy!,rotten,16,58
Idle Hands,"Samples other teen horror movies like a video DJ with a tape deck, exhibiting high spirits and a crazed comic energy!",fresh,16,58
Idle Hands,Anyone with the mental capacity to make it to high school will be embarrassed by the ineptness on display here.,rotten,16,58
Idle Hands,Offers some great splatter along with hilarious dialogue that will keep Sam Raimi buffs anxious for more.,fresh,16,58
Idle Hands,"Too precariously straddles the line between fun and cheese, often going a bit too far over the top.",rotten,16,58
Idle Hands,"Ganha pontos pelo perverso senso de humor, mas acaba soando demais como uma cA3pia de ""Evil Dead 2"" para merecer uma recomendaA?A?o.",rotten,16,58
Idle Hands,Were you expecting a teen remake of The Hands of Orlac? Don't hold your breath.,fresh,16,58
Idle Hands,It jumps from one path to the next without any sense of continuity.,rotten,16,58
Phantasm IV: Oblivion,"[Brings] back the surrealistic creepiness of the original film, and then some.",fresh,25,40
Phantasm IV: Oblivion,"yeah, i have no idea what's going on",rotten,25,40
Phantasm IV: Oblivion,A stinker of the first order.,rotten,25,40
Phantasm IV: Oblivion,"As a big Coscarelli fan, I still have to ask .. ""What the hell's goin' ON here?""",rotten,25,40
Phantasm IV: Oblivion,Another great entry into the series.,fresh,25,40
Pi,"Aronofsky, who has parlayed this movie's Sundance success into two Hollywood deals, is that rare indie filmmaker who doesn't want to make hip romantic sitcoms. He's a genuine experimenter with a spooky visual style.",fresh,88,85
Pi,We share Max's feelings of imminent psychological disintegration as the film probes our own insecurity in the face of the eternal. Maths meets millennial doom in one of the decade's true originals.,fresh,88,85
Pi,"It's remarkable to what extent Aronofsky has rendered the cerebral kinetically intense. The film's imaginative, diverse images create a mind's-eye urban claustrophobia.",fresh,88,85
Pi,Audacious and bursting with ideas.,fresh,88,85
Pi,"The movie's low-budget look neatly matches the claustrophobia of Max's life, but the filmmakers have also devised some special shooting methods for certain scenes. These sequences -- breathless and jangly chases, for the most part -- look terrific.",fresh,88,85
Pi,Pi turns what should be a metaphoric relationship into a stupefyingly literal-minded thriller.,rotten,88,85
Pi,...Aronofsky's taste for including horror in his films is evident from his very first feature...,fresh,88,85
Pi,"Restricted as an up-and-coming filmmaker, Aronofsky didn't conform to convention and instead delivered his art full throttle...",fresh,88,85
Pi,"A workout, no question, and not for everyone, but it has intellectual and spiritual fervor, and even when it stops dead for some mystical exposition, at least it assumes our intelligence (though also our patience).",fresh,88,85
Pi,"A tour-de-force of grainy, high-contrast black-and-white photography and inventive editing and sound design, I? at times ventures to the limits of cinematic legibility.",fresh,88,85
Pi,Pi accomplishes so much more with...its micro-budget than a Hollywood production could.,fresh,88,85
Pi,a real treat,fresh,88,85
Lake Placid,The whole movie's a giant croc.,rotten,41,36
Lake Placid,An almost mystifyingly bad movie!,rotten,41,36
Lake Placid,"Pullman once made a career playing bumbling idiots, but now he seems to play only dashing leading men. He was better at bumblers.",rotten,41,36
Lake Placid,"Laughably stupid, only fitfully scary.",rotten,41,36
Lake Placid,"Dull, jokey, and insubstantial!",rotten,41,36
Lake Placid,Ludicrous premise and slim thrills!,rotten,41,36
Lake Placid,A gloriously goofy movie about a 20-metre crocodile in a feeding frenzy on a once-docile inlet.,fresh,41,36
Lake Placid,"A light-hearted monster movie that offers up plenty of laughs, Lake Placid is still a really fun and well-made creature feature that doesn't ever treat its characters- or the audience- like morons.",fresh,41,36
Lake Placid,"You either find the nasty-minded writing amusing or you don't, and there's nothing left for the film to draw on if you don't.",rotten,41,36
Lake Placid,"'I'm rooting for the crocodile,' announces Betty White. The line is funny and revealing: The film is smart enough to admit the monsters are usually the most interesting characters in these movies, but it's also smart enough to make the people interesting.",fresh,41,36
Lake Placid,Well worth the watch if only for its attempts to inject levity in what's just a simple nature run amok horror comedy.,fresh,41,36
